id,bedrooms,price,reviews_per_month,review_scores_value
11779035,1,318.00,1.60,10
8091977,1,1,497.00,,
14083888,1,217.00,1,8
13084479,2,458.00,,
12548440,1,853.00,1.64,10
6207831,1,698.00,,
7989052,1,388.00,1.16,10
4849380,2,1,000.00,0.67,8
6404466,2,1,000.00,,
9795961,1,427.00,,
4505320,0,558.00,0.15,9
4721045,1,651.00,,
2112136,1,597.00,0.28,10
12302720,1,597.00,0.26,8
13952862,1,341.00,1,
13178482,0,698.00,0.54,10
5178294,1,853.00,,
14018415,0,799.00,,
7059857,1,396.00,0.09,10
846482,2,683.00,0.78,9
10147301,0,310.00,0.43,10
10184602,1,1,280.00,,
8493148,0,651.00,0.61,10
10172866,1,279.00,1.37,10
11762133,0,388.00,2.07,8
10172887,1,349.00,2.41,9
2193841,0,892.00,2.42,9
14297024,1,690.00,,
1896903,2,721.00,0.06,9
10840002,1,248.00,,
2002611,0,551.00,0.31,9
11659206,2,1,000.00,,
1910724,2,791.00,0.03,8
10442457,0,799.00,4.23,9
14285320,3,318.00,,
7027204,1,698.00,1.35,10
10062256,1,496.00,0.67,9
12892708,0,357.00,1,10
6412035,1,752.00,2.92,9
4946517,0,527.00,1.01,10
8395058,1,752.00,4.39,9
9889832,1,861.00,0.55,10
14018612,1,799.00,,
9157240,1,907.00,1.08,9
6133567,2,799.00,3.89,8
13592651,0,248.00,2,10
1534018,1,752.00,0.04,6
10638819,1,776.00,0.22,10
4810868,1,745.00,0.15,10
8361129,1,853.00,0.57,9
8083308,1,349.00,0.18,10
9358335,2,1,210.00,0.28,9
1489607,1,551.00,0.16,9
8004587,1,582.00,1.12,10
12179338,2,1,629.00,,
5769005,2,1,000.00,1.55,9
2046656,0,698.00,0.84,9
3069856,1,349.00,0.09,7
8867570,0,752.00,0.71,10
10232817,1,341.00,0.80,10
1157314,1,721.00,0.99,9
9906388,1,1,419.00,0.41,10
13838561,1,496.00,,
6777051,2,1,598.00,1.02,8
9980375,0,752.00,,
10393563,2,1,993.00,0.15,10
10952491,1,760.00,0.76,10
11778842,1,892.00,,
14309373,1,388.00,,
13592836,1,659.00,,
677901,1,551.00,0.07,7
12593434,1,388.00,1.42,10
5569350,0,271.00,,
909601,1,496.00,0.75,8
12900395,1,799.00,0.92,9
11308823,1,450.00,1.13,9
2217996,0,737.00,2.33,9
6482228,1,799.00,0.33,10
10889523,1,1,000.00,0.34,10
12352337,1,496.00,1,10
