id,bedrooms,price,number_of_reviews
2346416,1,65.00,128
10969246,1,70.00,29
761835,1,80.00,46
15126686,1,90.00,17
19332928,1,70.00,12
4041806,1,59.00,21
12600198,1,86.00,22
18278724,1,37.00,0
4824013,1,60.00,129
17558802,1,55.00,0
715286,1,58.00,128
14031256,1,62.00,12
17542935,2,76.00,29
17956381,1,70.00,5
6869940,1,55.00,1
15323278,1,65.00,16
19017366,1,65.00,0
4047638,1,85.00,18
6402712,1,50.00,1
15595462,2,152.00,53
20556376,1,225.00,1
7019788,2,250.00,42
19709281,1,125.00,5
2863530,2,130.00,5
13675413,2,175.00,32
1427401,0,90.00,68
11992103,0,95.00,31
16855309,1,150.00,5
12601401,0,125.00,10
12099852,1,165.00,0
17405926,1,189.00,20
18076941,1,150.00,6
8368708,1,150.00,0
6805513,1,100.00,1
14274748,1,200.00,8
2727166,1,61.00,24
13486885,1,60.00,35
13980911,1,60.00,63
19037243,1,45.00,35
6477671,1,60.00,121
16181190,1,49.00,29
14240385,1,59.00,67
14337001,1,63.00,8
20482284,1,60.00,0
843943,1,65.00,1
7051813,1,59.00,0
3469178,1,70.00,0
9894602,1,65.00,1
13343144,1,80.00,3
14322869,1,122.00,46
8274931,1,85.00,16
19386564,1,90.00,2
7774182,2,289.00,74
11135107,1,125.00,22
13299243,3,350.00,2
5879750,1,225.00,0
8505031,1,55.00,1
8188931,1,50.00,0
1682958,1,49.00,226
16378809,1,100.00,1
8499719,1,70.00,48
9674142,1,59.00,60
9510385,1,70.00,9
20043063,1,75.00,5
16382866,1,40.00,35
18963566,1,75.00,0
16085058,2,70.00,2
14110395,1,65.00,0
11315999,1,60.00,53
18674204,1,80.00,1
19827268,1,70.00,0
14351787,1,59.00,1
8045552,0,85.00,80
14341397,1,99.00,64
19242821,1,199.00,1
9164910,1,79.00,69
9988233,1,110.00,9
785366,3,200.00,2
8648668,1,145.00,0
16099007,1,65.00,9
7053353,1,27.00,2
7053165,2,250.00,0
7415011,1,37.00,0
9370370,1,65.00,32
9674869,1,45.00,6
9696560,1,30.00,0
12772076,3,250.00,2
16908058,1,41.00,0
17023406,1,34.00,3
4849864,0,112.00,5
2465962,1,125.00,13
19114715,1,110.00,0
20054438,1,69.00,4
14025205,1,75.00,10
19530263,1,40.00,3
13763369,1,50.00,3
4172633,1,160.00,1
12846229,2,125.00,0
13379269,1,40.00,0
20457624,1,60.00,1
16394420,1,60.00,8
9709801,1,40.00,0
7874869,1,72.00,110
20195711,1,96.00,2
15084086,1,150.00,2
14092055,1,99.00,16
3605493,1,120.00,29
20056034,0,110.00,0
4993422,1,72.00,20
15741848,1,50.00,0
1324087,1,75.00,42
3945636,1,65.00,5
9319688,1,100.00,0
10658613,0,130.00,25
8664615,1,75.00,1
8795721,1,72.00,7
13515087,1,98.00,0
9058695,1,133.00,0
8014773,1,90.00,0
19282891,1,150.00,1
8535125,1,180.00,15
5389907,3,280.00,0
5638792,1,60.00,0
14303789,1,120.00,10
20056846,1,120.00,2
11944668,1,95.00,13
673061,1,105.00,9
9979608,1,175.00,2
15484896,1,108.00,11
1198231,1,50.00,0
19833001,4,699.00,0
20210727,2,150.00,1
13527308,1,55.00,1
17329054,1,70.00,0
9334343,1,175.00,4
20968097,1,60.00,0
18354821,1,50.00,3
19951681,1,65.00,0
14839943,2,180.00,44
1077375,1,60.00,114
7762110,1,50.00,0
1733157,2,195.00,166
20607771,1,90.00,1
291812,1,70.00,1
19952747,1,45.00,5
18117857,1,95.00,2
8419216,1,70.00,66
13138261,9,850.00,4
424298,1,129.00,20
4225569,1,96.00,132
20478863,1,60.00,5
294239,2,192.00,7
3833207,1,63.00,178
16547283,1,115.00,16
19038275,1,97.00,2
15237256,1,49.00,36
19562997,1,100.00,2
10253367,1,80.00,7
19962221,2,130.00,5
1475661,1,140.00,13
16036569,1,101.00,6
5671103,1,80.00,11
9476397,1,60.00,34
8952816,1,45.00,70
3711039,1,45.00,11
9881195,2,150.00,1
16893907,1,175.00,4
1225060,1,110.00,5
12629694,0,125.00,4
10270687,2,275.00,61
12368109,1,57.00,14
11714752,1,45.00,19
180507,1,185.00,18
16302633,1,75.00,0
180792,1,135.00,20
20774980,2,130.00,0
13828943,1,110.00,8
20120907,1,120.00,1
18876580,1,60.00,26
20305686,1,112.00,0
9768333,1,125.00,0
17108395,1,125.00,6
18812474,1,74.00,6
10686406,1,65.00,0
8065056,1,45.00,73
4264049,1,43.00,3
4264127,1,44.00,8
4555470,1,110.00,12
10191601,1,125.00,25
11080366,1,100.00,0
7803602,1,49.00,126
19142273,1,49.00,30
726692,3,280.00,1
18421622,1,585.00,0
15932054,1,50.00,43
2301724,1,60.00,3
20437726,1,45.00,9
15959464,1,149.00,5
19604165,1,175.00,2
1214086,1,59.00,91
3614680,0,115.00,5
19736984,3,275.00,7
4359921,2,180.00,1
4270499,1,125.00,78
19737132,3,250.00,4
11348540,1,59.00,18
19343994,0,110.00,3
19344040,1,130.00,14
19475198,1,60.00,3
4861046,1,125.00,0
2454667,1,77.00,15
15019436,1,61.00,15
20196860,1,50.00,1
15806126,1,50.00,45
3878621,2,250.00,65
5845124,1,75.00,6
2830518,1,65.00,30
13709841,1,40.00,0
20132802,1,90.00,0
18691200,1,141.00,9
7003697,1,10,000.00,2
20919218,1,75.00,2
17817203,1,53.00,12
6764323,1,79.00,6
12990502,1,40.00,12
9648225,2,119.00,2
17774765,1,100.00,14
15940328,1,105.00,24
4537500,1,44.00,2
4710310,1,70.00,0
19611102,1,49.00,20
6766259,1,75.00,8
6766662,1,150.00,3
11653913,1,190.00,1
15482994,1,85.00,0
10417282,1,60.00,0
3424943,1,49.00,246
18691551,1,70.00,0
20969932,1,60.00,1
15943342,3,750.00,3
4802299,1,150.00,2
13911835,1,99.00,22
12011525,1,120.00,1
17254411,1,130.00,24
12404998,1,120.00,1
9652591,1,65.00,24
18041519,2,250.00,0
9652949,1,60.00,74
19197983,1,69.00,12
2051013,0,78.00,15
11357269,1,120.00,23
18566623,1,99.00,16
20794951,1,93.00,1
18829017,1,15.00,18
7491626,1,95.00,1
21057638,2,70.00,0
16208177,1,65.00,1
20010178,1,65.00,15
14112354,1,40.00,0
9131682,1,100.00,1
19748553,1,45.00,16
9131802,2,170.00,10
17774954,1,85.00,34
20535730,1,230.00,0
2461540,1,75.00,125
482969,1,165.00,12
3497765,1,90.00,84
16377144,1,59.00,0
3760029,,100.00,87
7561257,1,89.00,3
19193758,1,55.00,5
20996434,1,115.00,0
19227106,1,75.00,3
16737042,1,60.00,0
20702691,1,110.00,0
19818013,3,25.00,1
2942505,1,58.00,24
19228028,1,60.00,3
20932035,1,50.00,3
13329860,1,109.00,3
9528959,1,99.00,45
17513491,0,75.00,20
1107299,1,75.00,0
2065296,1,140.00,2
15434742,1,90.00,9
9734420,2,99.00,4
15436402,1,80.00,1
13208233,0,69.00,0
9821359,1,30.00,0
20417560,4,600.00,0
13732992,2,170.00,23
15855156,1,55.00,38
13997552,2,135.00,39
13811462,1,85.00,2
9211534,1,70.00,0
13811666,1,40.00,25
7387950,1,46.00,4
21022242,1,51.00,0
6731564,1,120.00,0
7387846,1,59.00,2
16693953,1,79.00,4
8953625,1,46.00,86
11712801,1,50.00,0
4660939,1,120.00,18
13924403,1,55.00,0
4109420,2,110.00,20
9794402,1,100.00,1
18707185,2,151.00,24
1356471,1,75.00,0
19575994,0,100.00,5
14070967,1,150.00,19
9089397,1,50.00,1
9334840,1,70.00,1
10782718,0,75.00,0
18008155,2,60.00,19
9056804,1,75.00,0
20498407,0,106.00,1
20454676,2,190.00,6
13544682,1,135.00,12
15772854,1,50.00,15
19967115,1,80.00,5
13151075,1,50.00,0
978386,1,100.00,178
9989616,1,55.00,0
11234747,1,180.00,5
13413795,1,185.00,1
2141549,2,222.00,194
6072842,1,75.00,4
12626405,1,169.00,0
12872742,1,95.00,39
4987929,1,100.00,28
17224136,1,122.00,2
19965684,0,200.00,2
11970285,3,227.00,3
8704348,1,135.00,11
2532873,1,100.00,4
6467956,1,50.00,118
20359268,1,150.00,2
16019599,1,75.00,1
14984002,3,500.00,2
11060749,0,70.00,98
19031108,1,38.00,12
19767372,1,137.00,2
20096412,1,80.00,2
11437634,1,90.00,27
20761296,1,45.00,2
8167145,1,135.00,2
8953404,1,50.00,47
10297582,1,66.00,0
8954037,1,50.00,56
19964062,1,200.00,0
8953200,1,60.00,70
19438654,0,110.00,0
13540829,2,79.00,0
21142247,1,120.00,0
14982260,1,180.00,17
15374777,1,69.00,21
18389211,1,75.00,0
19814560,1,48.00,3
10229444,1,120.00,4
4658860,1,200.00,0
562524,1,80.00,41
16930662,1,44.00,8
12751856,1,62.00,9
17877786,2,75.00,32
7901928,1,60.00,2
18649806,1,90.00,11
4705670,1,70.00,40
2134294,1,57.00,9
8441969,1,79.00,2
9343025,1,95.00,132
18649105,1,100.00,9
17731335,1,65.00,12
7638571,1,30.00,40
13028906,1,75.00,27
18926858,1,125.00,0
18910492,1,55.00,0
16927714,2,220.00,8
13781978,1,150.00,0
20745174,2,150.00,0
16354170,2,85.00,50
6704000,1,45.00,1
9735503,1,100.00,2
3164997,1,180.00,19
7127458,1,70.00,9
8964446,1,60.00,3
15632470,1,55.00,14
13928461,2,200.00,6
17073948,1,120.00,15
15649021,1,49.00,12
3310706,1,49.00,277
12367449,1,66.00,1
4375146,1,75.00,1
13927747,1,95.00,6
12342876,2,120.00,1
4637053,1,150.00,66
5238159,1,70.00,0
11010008,1,70.00,36
19856880,1,45.00,14
14548344,3,350.00,6
19737184,3,275.00,7
10156960,1,60.00,28
9959328,1,189.00,0
2291575,1,300.00,0
6812924,1,135.00,142
13575747,1,100.00,10
16577736,1,80.00,1
7664789,1,45.00,99
18805749,1,79.00,3
15968426,1,56.00,0
19067757,1,50.00,3
2028291,0,172.00,3
19983936,3,350.00,5
14282247,0,120.00,13
20968046,1,70.00,0
