id,bedrooms,price,number_of_reviews
14017927,1,597.00,0
1981263,0,1,202.00,32
2990818,1,520.00,21
5726941,1,690.00,5
11953821,1,450.00,4
11270377,1,799.00,0
6988384,1,481.00,62
13967956,1,403.00,0
9657100,1,651.00,2
7447087,1,1,202.00,11
9085683,0,372.00,1
2695707,1,690.00,5
6516827,1,450.00,0
14066187,1,465.00,0
12394775,1,1,404.00,1
9758803,1,620.00,14
6840030,1,752.00,7
2510839,0,458.00,30
14246125,1,147.00,0
9453391,0,597.00,16
11247815,1,434.00,10
6694269,1,489.00,1
10954061,0,752.00,0
12657976,0,1,303.00,0
1598732,3,853.00,52
14230827,1,620.00,0
10577183,2,1,000.00,2
405722,1,1,008.00,0
11784355,0,651.00,2
10150877,1,752.00,0
1934841,1,791.00,3
12919739,1,776.00,2
10658722,1,613.00,1
9888660,2,582.00,11
2696076,1,698.00,0
6058130,0,651.00,16
3285845,0,644.00,17
6316879,1,1,047.00,5
13591361,2,1,303.00,0
9089155,1,698.00,5
2401875,1,1,187.00,36
7331985,1,450.00,1
13557898,0,853.00,0
4186193,1,651.00,3
7921749,1,365.00,9
13901882,2,465.00,0
13688877,1,496.00,0
11903009,1,78.00,0
7604147,0,651.00,6
4833511,1,900.00,3
12296187,3,698.00,12
4681526,0,690.00,30
5709482,1,1,202.00,1
3202861,4,3,498.00,5
13344532,1,240.00,0
8036108,1,721.00,8
5645431,0,1,000.00,3
1877090,1,737.00,9
9479258,1,551.00,2
9380940,0,783.00,10
2647098,1,543.00,25
6251530,0,683.00,1
3646470,0,946.00,9
10478033,1,1,008.00,0
7666419,1,388.00,7
12738984,1,589.00,2
11690407,1,853.00,0
7147584,1,1,202.00,71
1925530,1,698.00,7
1237388,1,496.00,7
4219264,1,496.00,20
4804670,1,969.00,10
2269506,2,1,443.00,66
11723084,2,683.00,1
3095818,0,822.00,52
14328122,0,900.00,0
11428146,1,202.00,0
6136095,1,597.00,0
3002319,1,636.00,34
9248281,0,535.00,15
3202726,1,1,000.00,8
2547344,1,690.00,2
13999756,1,752.00,0
4329864,1,799.00,11
5111113,1,551.00,6
12263032,1,411.00,0
8298094,0,450.00,1
4856330,1,2,497.00,0
11345400,1,326.00,9
13999601,1,248.00,0
10460641,1,496.00,0
6069665,1,900.00,2
5594545,1,698.00,3
10575253,2,845.00,12
5594518,2,752.00,1
630158,1,876.00,34
11904057,1,566.00,7
8823864,0,465.00,5
13761374,1,799.00,0
3679265,1,783.00,3
13362195,1,1,094.00,15
12787630,1,411.00,1
9887650,1,659.00,11
10919821,1,403.00,4
5702975,1,520.00,3
13606770,2,551.00,0
7028846,1,1,000.00,18
13889427,2,597.00,0
6724938,2,2,792.00,3
6593836,1,946.00,1
2393310,1,209.00,0
10484270,1,465.00,13
3972323,0,551.00,41
2890708,0,900.00,16
7117224,3,1,543.00,31
11000056,1,1,202.00,0
11328427,1,349.00,3
11642012,1,845.00,0
8002450,1,551.00,10
7265178,1,349.00,0
10460769,1,651.00,2
1937332,1,853.00,2
4388781,2,1,000.00,22
13901324,1,597.00,0
2693971,0,1,202.00,0
4217661,1,698.00,1
14326585,0,613.00,0
6511401,2,1,187.00,5
744230,1,1,008.00,7
13523745,1,318.00,7
5298966,1,496.00,1
11049756,1,1,404.00,0
6693830,1,349.00,9
13130512,1,248.00,0
13367767,1,403.00,1
7641861,1,349.00,1
6801243,1,597.00,1
1317574,1,946.00,84
11746790,1,302.00,2
9455935,1,349.00,1
13916811,2,597.00,0
10090944,1,1,000.00,0
10888298,1,287.00,0
13982320,1,496.00,1
13048428,1,721.00,7
3529284,2,1,047.00,2
648281,1,946.00,28
5888551,1,419.00,10
13505139,1,3,738.00,0
2072302,1,698.00,12
3071178,0,853.00,4
13176693,0,1,101.00,1
2448524,1,737.00,71
7920793,1,2,001.00,0
5735618,1,403.00,1
7750540,1,271.00,1
6544713,2,729.00,0
9719652,1,434.00,0
505456,1,977.00,94
11194211,1,853.00,0
13900868,2,799.00,1
11131970,2,752.00,0
13868095,1,458.00,0
13999163,1,737.00,1
10238472,0,698.00,23
11541540,0,450.00,3
9985042,1,496.00,0
6959663,1,388.00,5
5478889,2,969.00,19
941866,1,450.00,7
8412833,1,496.00,1
13867484,2,799.00,0
12196310,1,651.00,0
8624571,0,636.00,8
12955379,1,752.00,8
9496869,1,1,163.00,2
5740954,1,993.00,20
5216647,1,380.00,7
7674190,1,202.00,27
5871567,0,861.00,0
14342091,1,403.00,0
5347247,0,1,202.00,1
3069865,1,380.00,7
12687247,1,1,381.00,0
3069823,1,427.00,8
13145954,1,698.00,3
6068538,2,1,249.00,1
5964773,2,651.00,4
9868379,0,1,078.00,17
4610740,0,892.00,70
13966021,2,1,404.00,0
678581,1,651.00,11
12278068,1,271.00,0
2529065,3,2,947.00,3
8001288,0,597.00,16
14063355,1,217.00,0
1191546,1,597.00,11
9983700,2,1,404.00,1
2266631,1,349.00,35
4681302,1,752.00,0
13817306,1,1,202.00,0
10720704,1,698.00,0
13818210,1,714.00,2
11426103,1,496.00,2
13179169,0,698.00,0
2201873,2,683.00,37
9804054,1,349.00,0
9263270,1,799.00,2
6854817,1,620.00,3
8433341,1,403.00,4
6576273,1,597.00,6
13472392,1,551.00,1
14080113,1,698.00,0
9962207,0,752.00,0
14342230,0,396.00,0
13178953,0,217.00,3
5052416,0,411.00,79
71715,1,931.00,10
10164234,1,287.00,12
4380645,2,690.00,42
2856944,1,2,001.00,2
8165328,1,496.00,14
4789651,4,2,210.00,45
103760,2,845.00,165
10999135,0,1,101.00,1
6158561,1,496.00,4
11032800,1,799.00,3
1756864,3,2,753.00,2
12684978,1,411.00,0
10096290,1,582.00,2
7922819,1,558.00,4
14143089,2,776.00,0
11046496,1,310.00,6
7133452,1,372.00,1
6379899,1,597.00,0
10030795,0,597.00,5
9066687,1,496.00,2
6513692,2,931.00,59
13146301,1,543.00,1
7404602,1,620.00,2
4347541,2,1,202.00,55
3391430,2,977.00,0
9655947,1,302.00,1
10579215,1,403.00,0
6508088,1,698.00,23
8277569,2,582.00,9
14224933,1,597.00,0
8506914,0,776.00,3
8785433,1,799.00,10
69074,1,1,396.00,46
2510293,0,458.00,20
753542,1,1,388.00,3
7228842,1,1,497.00,1
4640143,4,2,327.00,0
11681487,1,403.00,0
6507898,2,876.00,14
5164411,1,496.00,7
10407283,0,698.00,10
13454702,1,597.00,0
8375646,1,1,861.00,1
3312954,1,1,101.00,15
10457780,1,403.00,1
7590565,1,1,101.00,1
5280403,2,1,799.00,0
10441355,1,403.00,8
5704313,2,892.00,82
13324913,1,396.00,1
8622699,0,799.00,2
6296064,1,1,497.00,21
13501199,2,853.00,0
10661303,1,752.00,1
14307909,1,279.00,0
13177353,0,496.00,12
2920973,1,900.00,5
1708543,0,892.00,5
4297195,0,396.00,53
5526019,0,651.00,0
4854229,0,799.00,78
12907668,1,1,000.00,0
8720621,1,783.00,2
13832369,1,1,101.00,1
5492079,1,3,001.00,0
4116607,1,1,551.00,26
13226113,1,496.00,2
4657285,1,698.00,0
13177790,0,690.00,1
2167714,1,853.00,26
13718427,3,3,157.00,0
12637635,1,752.00,2
10457996,1,326.00,0
11211602,0,450.00,2
12595624,2,605.00,0
9691954,1,287.00,6
13849397,0,496.00,0
11801329,1,900.00,1
9867185,1,527.00,0
6128462,1,799.00,6
7802691,1,799.00,1
5980807,0,1,000.00,1
13471465,1,124.00,0
1756896,2,3,102.00,16
8852741,3,1,396.00,1
6546299,1,683.00,0
4658306,1,752.00,0
12899432,1,372.00,1
5739595,1,489.00,1
12570536,1,217.00,0
7607325,1,651.00,4
6674613,2,1,000.00,58
9033899,1,489.00,6
8475606,1,745.00,1
3264957,1,302.00,6
13324725,1,489.00,2
5525894,0,473.00,45
11309452,1,388.00,1
11469562,0,411.00,7
8163687,1,496.00,1
6229304,1,1,000.00,2
9522482,2,341.00,8
9964822,2,946.00,45
4738336,1,434.00,2
4787497,1,799.00,0
9096444,1,1,163.00,10
1800060,4,3,102.00,5
12897475,2,1,101.00,1
12553065,0,651.00,2
14306108,1,310.00,0
13626505,1,1,497.00,0
7639067,1,496.00,1
5001202,0,597.00,39
3319335,2,2,311.00,16
11455243,2,1,094.00,11
6100781,1,900.00,3
11409185,1,403.00,5
12044976,1,698.00,0
11881126,0,427.00,0
4826704,0,1,551.00,1
6338330,1,372.00,2
4672109,0,900.00,67
4426332,1,411.00,65
4113099,1,690.00,13
2017710,0,946.00,19
2279849,1,659.00,13
7960967,1,698.00,1
5687707,2,1,799.00,0
5095832,1,853.00,2
11782549,1,427.00,1
248140,1,1,094.00,92
13754904,1,178.00,1
14175367,1,496.00,0
11193472,0,450.00,0
14060666,1,240.00,0
3918943,1,690.00,17
10483555,2,2,443.00,1
8276872,1,597.00,0
5429087,1,388.00,3
10661044,1,651.00,3
4520543,1,1,582.00,22
10685466,1,597.00,2
12802057,1,442.00,0
13290487,1,799.00,0
1756078,2,1,101.00,24
11190769,1,318.00,4
13612979,0,1,404.00,2
8078585,2,1,101.00,3
4721019,1,651.00,7
2918680,0,892.00,93
1165573,1,853.00,67
8358109,1,651.00,3
313630,1,651.00,49
2799315,2,1,450.00,5
10356952,2,683.00,6
10552289,1,551.00,25
14285108,2,489.00,1
12075938,1,1,303.00,2
8096925,0,349.00,7
5491865,1,1,063.00,25
7638177,1,496.00,0
5786214,1,683.00,1
13798501,1,147.00,1
13803159,1,527.00,0
691283,1,543.00,26
8995722,2,861.00,2
12813185,2,551.00,0
14205762,3,799.00,0
13468473,1,349.00,2
2867982,1,969.00,0
9978465,1,349.00,6
5472859,2,2,001.00,0
4440634,1,946.00,2
10046207,2,1,202.00,2
6943482,1,551.00,8
5769427,1,1,000.00,0
9399323,1,853.00,4
14190747,1,388.00,0
14305186,1,496.00,0
12191616,1,450.00,0
7094585,0,853.00,8
14223169,0,683.00,0
6900697,1,597.00,1
13387553,1,551.00,0
10159661,1,411.00,5
4064790,1,496.00,58
13567498,1,1,000.00,1
8635905,1,1,404.00,5
17891,0,1,404.00,66
12551469,1,240.00,2
3954844,0,543.00,12
13047342,1,450.00,5
8242425,1,597.00,5
9618672,0,799.00,12
11486388,1,900.00,0
3294379,1,450.00,1
13665422,2,783.00,1
9962636,1,651.00,0
2229373,1,675.00,22
1127954,1,791.00,1
9962588,0,721.00,0
13026374,2,2,001.00,2
12141628,1,458.00,2
1984628,1,1,497.00,0
3311709,2,1,000.00,32
7604304,1,349.00,31
11814983,0,388.00,2
11286917,1,450.00,11
6080522,1,248.00,1
8783878,1,264.00,6
11421697,1,496.00,9
4933615,0,597.00,1
6305443,3,1,799.00,3
2672548,1,962.00,14
8995297,1,434.00,17
10840938,3,1,202.00,18
14352801,0,450.00,0
9617819,0,302.00,2
11272570,1,597.00,5
2212195,3,1,543.00,87
3753315,1,388.00,33
2147648,2,2,094.00,27
1852730,2,900.00,1
12682552,0,845.00,5
9896698,1,403.00,9
13697771,0,496.00,0
13566673,1,357.00,0
7242433,2,2,986.00,17
9765573,2,2,001.00,0
11289256,0,504.00,8
13632163,2,589.00,2
2228863,1,900.00,25
7340303,1,551.00,2
9208052,0,605.00,2
7979236,1,946.00,11
9814233,1,551.00,8
9797785,1,582.00,0
8973287,1,946.00,17
10813579,0,1,249.00,3
2834566,1,698.00,15
4703320,1,1,497.00,1
6135826,1,830.00,12
9687054,2,1,497.00,8
7820876,0,388.00,19
12944805,1,287.00,1
6686114,3,1,598.00,0
10503584,1,248.00,5
10241439,2,1,163.00,2
13533528,1,620.00,0
4849977,1,535.00,4
11649332,1,202.00,1
6832411,1,1,225.00,6
6949083,1,496.00,0
4875019,2,597.00,1
12712325,1,2,497.00,0
9872583,1,450.00,1
8134613,1,225.00,3
9887054,1,450.00,0
2573719,1,1,047.00,44
4362354,0,380.00,28
9718295,1,597.00,2
11993803,0,357.00,0
7012712,1,450.00,0
13256759,1,427.00,0
9700071,1,698.00,4
4704497,0,496.00,14
6171532,1,1,497.00,0
2870051,1,1,101.00,7
11801308,1,481.00,0
7424265,1,496.00,0
12896960,4,2,280.00,0
5065457,1,799.00,0
6617193,1,349.00,3
13651202,1,271.00,0
970093,1,558.00,1
5953129,1,396.00,0
1203971,1,597.00,0
6426242,1,403.00,0
13356709,2,752.00,0
5947556,1,388.00,0
6472002,3,1,000.00,0
9945542,1,1,249.00,0
7701129,3,597.00,2
13645043,1,620.00,0
13321195,1,78.00,0
8684836,1,450.00,0
13122506,1,202.00,0
2189832,1,403.00,4
13036329,1,489.00,0
10377845,1,240.00,7
8480610,1,481.00,12
7878500,1,287.00,37
8199332,1,566.00,7
3080159,1,388.00,0
12077022,1,473.00,3
10596156,1,419.00,0
470946,1,861.00,108
1203850,1,1,000.00,0
13885078,1,132.00,0
352136,1,403.00,0
861182,3,1,799.00,0
10004605,1,163.00,0
13349788,1,178.00,0
8626900,1,388.00,16
9478879,1,620.00,9
7612716,1,279.00,4
14377892,1,302.00,0
14033933,2,543.00,2
12535320,0,302.00,2
12056287,0,651.00,0
5596491,2,892.00,3
6348734,2,496.00,3
5831572,1,582.00,0
6396120,1,396.00,0
6617061,0,543.00,6
14130855,1,132.00,0
6661686,1,349.00,14
6067518,1,279.00,9
11383065,3,799.00,12
8295883,1,496.00,6
4749491,1,551.00,0
10839801,1,489.00,24
9018327,1,388.00,4
7797091,1,489.00,6
5138248,1,302.00,0
9517451,1,186.00,5
8497607,1,178.00,10
12785538,0,310.00,0
8366252,1,248.00,4
13068541,2,496.00,0
338157,1,1,194.00,49
8616791,1,551.00,0
5831507,1,582.00,2
9496996,0,597.00,7
837354,3,2,335.00,3
6307548,1,597.00,21
13757047,1,411.00,0
8977455,1,349.00,11
5898024,1,442.00,0
8125259,2,1,497.00,0
6798458,1,900.00,0
13441096,1,310.00,0
10910048,2,458.00,1
11509479,1,543.00,1
14163397,2,853.00,0
10202638,1,132.00,24
7613513,1,450.00,5
13659151,1,140.00,1
6614016,0,558.00,5
4925559,1,295.00,1
14130161,1,116.00,0
4106048,1,628.00,4
7957856,1,628.00,0
4697290,1,403.00,71
3647187,1,946.00,35
8136322,2,1,799.00,14
3680257,1,900.00,6
11347935,0,279.00,2
5399489,2,597.00,1
4743232,3,1,202.00,47
10379279,1,132.00,3
8675100,0,799.00,1
1052865,1,683.00,0
9871809,1,481.00,0
1203896,1,900.00,0
282506,0,969.00,63
3365455,0,403.00,85
7609419,1,489.00,2
7440659,1,403.00,0
9018032,1,388.00,2
13440778,1,310.00,0
10622492,1,752.00,0
14276907,1,349.00,0
5953638,1,442.00,1
6019128,3,1,497.00,0
13440979,1,310.00,2
14257873,1,178.00,0
12097910,1,597.00,0
284261,0,993.00,3
9740879,0,551.00,0
9670005,1,403.00,1
13929839,3,977.00,0
13550372,0,178.00,0
10211878,1,132.00,6
3259371,2,2,079.00,9
4551267,1,690.00,83
6705893,1,396.00,5
10178459,1,240.00,6
8261529,1,551.00,3
10379001,1,240.00,2
9983002,1,202.00,22
9044825,1,427.00,0
3934639,1,551.00,9
9798597,1,597.00,18
9798447,1,597.00,20
5195967,1,892.00,5
10602388,1,450.00,0
13158241,1,318.00,5
13452409,1,225.00,0
13533557,1,900.00,1
9371677,1,411.00,0
14304658,1,450.00,0
11534472,1,799.00,1
14173648,0,551.00,0
13301718,1,520.00,0
4191485,1,310.00,21
13568000,1,783.00,0
14207741,1,357.00,0
8801390,1,333.00,2
9208149,1,349.00,1
4138543,1,403.00,7
2257584,2,1,163.00,5
6606875,2,520.00,1
8530134,0,1,000.00,0
6393038,1,597.00,0
4228190,1,310.00,2
12813424,1,427.00,7
8870462,1,264.00,14
10911232,1,496.00,4
13867917,1,202.00,0
13856279,2,496.00,1
9394779,1,776.00,3
9039792,2,799.00,14
9531541,1,248.00,11
3305633,1,465.00,6
12197642,3,1,101.00,0
9220863,1,496.00,5
9663005,2,2,048.00,0
13132720,1,651.00,0
6427423,1,256.00,11
7090439,1,496.00,0
11850068,1,302.00,0
10627506,1,458.00,2
12310343,1,310.00,1
13981774,1,101.00,3
1950932,1,597.00,39
5015249,1,186.00,11
13405139,1,202.00,0
13305501,1,194.00,1
12502799,1,396.00,0
7927362,2,1,598.00,2
12329685,1,496.00,14
4142601,1,349.00,4
12482823,3,78.00,0
2175429,1,597.00,48
3469627,1,496.00,47
13194106,1,520.00,2
14347710,1,248.00,0
4139784,1,450.00,5
9497737,1,186.00,5
13216892,3,799.00,0
9497505,1,163.00,4
4624719,2,636.00,20
9396880,1,776.00,1
5386344,1,186.00,8
2302198,1,597.00,17
6529028,1,396.00,0
6093669,1,349.00,1
2038687,1,651.00,18
2103969,3,853.00,7
11638276,2,628.00,2
3577954,1,256.00,8
11425118,2,496.00,3
4252247,1,310.00,11
13323778,1,186.00,0
14044406,1,101.00,1
8295110,1,349.00,15
8966703,1,318.00,1
7262702,2,1,000.00,1
2084693,2,768.00,9
10491119,1,279.00,1
8800983,1,217.00,0
11389404,1,302.00,0
6294499,2,698.00,9
7293768,1,388.00,2
12175920,1,388.00,2
14308759,0,349.00,0
10109087,2,900.00,7
8143176,1,388.00,20
8140021,1,791.00,0
645404,1,202.00,50
5512753,1,3,064.00,0
12892535,1,147.00,0
5208678,1,310.00,5
3731098,1,248.00,12
9024237,2,1,202.00,17
6287997,2,853.00,0
1927047,1,202.00,9
10391912,1,551.00,0
12122092,1,1,202.00,0
593940,1,450.00,134
7905484,0,388.00,3
10391668,1,496.00,0
13273733,1,372.00,0
10420373,2,589.00,0
298022,1,124.00,57
5015663,2,892.00,0
5447546,1,287.00,41
8294233,1,698.00,0
7359628,1,698.00,2
12875549,1,496.00,1
12192511,1,411.00,0
2902863,2,1,047.00,34
1887658,1,248.00,41
8244584,1,302.00,1
12586775,1,264.00,0
5802192,2,248.00,47
13455177,1,109.00,0
13595360,0,287.00,1
13877937,1,202.00,0
9760704,0,496.00,0
10527212,1,310.00,5
10611751,1,271.00,8
9812926,1,217.00,19
10160638,0,442.00,16
12411580,1,473.00,8
2468697,1,1,000.00,9
7453859,1,458.00,0
2333342,2,1,388.00,4
6094406,1,7,500.00,3
8997804,1,558.00,0
11857521,1,202.00,0
4681551,1,248.00,30
7991269,1,566.00,0
1159225,1,589.00,4
10023036,1,271.00,0
3403986,1,240.00,41
13578472,1,140.00,2
1351587,1,147.00,36
11309448,1,132.00,2
1941872,1,310.00,17
4170208,1,504.00,3
10351598,1,178.00,0
13022395,1,411.00,3
8746186,1,279.00,2
5207367,1,310.00,11
13022563,1,349.00,1
10621744,1,326.00,1
9023406,1,240.00,23
10462652,1,566.00,2
13775026,1,310.00,0
5535344,2,1,148.00,7
906165,1,333.00,24
3618467,1,380.00,17
1320136,,799.00,50
13362449,1,178.00,0
7738416,1,217.00,1
12056444,2,256.00,0
5293757,1,202.00,22
12043911,1,233.00,4
13385401,1,171.00,1
7978652,0,535.00,4
2468488,2,1,000.00,2
12369701,1,380.00,1
13456688,2,217.00,3
3619726,1,101.00,0
5553000,1,442.00,39
1932145,1,543.00,1
13613936,1,163.00,2
10126757,2,217.00,0
13147549,0,543.00,1
335498,1,124.00,50
13318259,1,450.00,1
8492061,1,186.00,20
7927226,2,690.00,3
3836059,1,279.00,80
8582869,1,318.00,0
7320132,2,659.00,2
6487486,1,7,500.00,4
4471185,1,124.00,2
4777998,1,295.00,60
1932630,1,504.00,3
3223290,1,132.00,32
7876249,1,527.00,2
7990875,3,636.00,4
10627906,1,318.00,0
13888191,1,450.00,1
13649747,1,450.00,0
10084023,1,194.00,12
1976222,1,217.00,41
14152006,1,620.00,0
3576371,0,458.00,34
12823834,2,698.00,5
10169591,2,690.00,2
584281,1,597.00,11
3140025,1,504.00,5
7925333,1,217.00,20
1942976,1,543.00,0
1942943,1,504.00,6
9118421,1,248.00,8
10347191,1,396.00,8
11034806,1,132.00,9
13591886,1,233.00,1
9020575,1,155.00,26
2099921,0,527.00,60
12394871,1,349.00,0
11722180,1,240.00,5
1351632,1,124.00,41
7904851,2,535.00,6
1825634,1,333.00,1
9247585,2,977.00,0
2497271,3,2,102.00,1
8690424,1,380.00,5
4255609,1,248.00,7
14015568,1,403.00,0
9247109,1,473.00,3
6854519,1,178.00,55
823455,2,683.00,50
10934007,1,116.00,2
13384051,1,233.00,0
10284723,2,551.00,3
13456692,1,248.00,1
12832818,1,372.00,2
9557097,1,178.00,11
14176708,2,403.00,0
13438268,1,178.00,0
2936775,1,489.00,17
12667507,2,1,000.00,0
13388273,1,147.00,0
5505433,1,225.00,12
298027,1,209.00,60
13274089,1,597.00,0
10639179,2,582.00,0
3836131,1,248.00,100
14271495,1,349.00,0
3835872,1,279.00,76
14312653,1,287.00,0
13592009,1,776.00,0
14323887,2,799.00,0
13677430,2,706.00,0
4672395,4,2,303.00,7
6457819,1,799.00,42
14322240,3,1,101.00,0
5697492,2,1,148.00,14
11227801,1,225.00,1
13949936,2,931.00,5
3919508,1,396.00,24
11145180,1,178.00,9
8507359,1,496.00,3
12139671,4,6,003.00,0
3075861,1,1,008.00,40
10197940,1,279.00,0
5234654,1,1,125.00,1
11689247,1,349.00,11
3596518,3,1,249.00,15
14283492,1,287.00,0
13759635,2,853.00,0
11640365,0,1,303.00,0
11686631,0,256.00,3
7779791,1,551.00,16
13809340,1,1,047.00,0
4425264,1,892.00,2
6694228,1,675.00,30
5367228,1,302.00,10
4503527,1,450.00,5
3586161,2,2,497.00,3
13786071,1,302.00,1
13088599,1,326.00,7
567294,3,698.00,7
788028,1,582.00,51
7339644,1,752.00,15
8240735,3,2,497.00,2
10092079,0,582.00,0
5274770,1,644.00,2
13024368,1,403.00,3
11828334,1,496.00,0
9434972,1,186.00,4
12938127,2,651.00,2
11743999,3,651.00,0
14150506,3,1,497.00,0
13053618,2,1,163.00,0
3920387,1,396.00,41
14298430,1,535.00,0
6662508,1,349.00,2
9086516,1,489.00,17
3351296,1,551.00,1
10642084,1,124.00,0
3351826,3,1,753.00,0
5274827,1,644.00,1
3966443,3,1,000.00,6
5036625,1,403.00,21
10198458,1,178.00,0
5513157,1,302.00,2
12213532,3,1,993.00,0
12114929,1,543.00,6
13900771,2,651.00,1
3152441,1,651.00,4
8263542,1,620.00,26
10287565,2,954.00,4
12311205,1,302.00,1
14161395,2,799.00,0
4412882,1,799.00,5
13228196,1,504.00,1
3346038,1,551.00,13
3315931,1,349.00,9
2217615,1,589.00,8
6458816,1,496.00,3
11554220,1,605.00,0
14324339,2,496.00,0
2298810,1,651.00,38
11980651,2,799.00,1
9998282,0,11,998.00,0
3411574,1,450.00,7
10552229,1,1,202.00,1
9881807,1,496.00,15
12420910,1,465.00,5
12093515,4,2,598.00,0
2867277,4,5,002.00,0
13401028,1,256.00,3
13626444,1,551.00,1
13084182,1,651.00,1
4894516,1,589.00,4
6195406,1,318.00,8
11344310,2,1,047.00,1
12077173,1,279.00,8
11098708,1,318.00,15
2039266,1,450.00,96
5180563,1,458.00,4
11953538,1,279.00,18
8583925,1,403.00,34
682768,1,302.00,84
13117890,1,248.00,7
9333191,2,1,388.00,22
13803455,1,551.00,0
5283747,1,496.00,92
10977095,1,396.00,11
4617763,1,209.00,18
9205914,1,302.00,6
13001817,1,318.00,8
8858198,1,349.00,36
9264685,1,341.00,13
11316536,1,147.00,0
4436837,1,737.00,71
8155747,1,240.00,12
11579951,1,349.00,3
8413697,1,287.00,22
10499497,1,365.00,1
11687017,2,1,047.00,2
6533799,1,496.00,14
13482252,1,403.00,2
2881064,1,318.00,25
6120946,1,1,202.00,0
13150055,1,333.00,10
815773,2,853.00,2
8035991,1,380.00,20
5971306,1,233.00,2
4798868,1,287.00,31
9397325,1,403.00,1
13006546,1,279.00,3
6188743,1,442.00,29
14206119,1,271.00,0
857755,2,969.00,38
2528873,2,1,481.00,1
8638529,1,155.00,21
8364268,1,333.00,10
13537374,2,752.00,0
8492683,1,333.00,8
9434912,3,1,730.00,3
5869670,1,481.00,4
9553747,3,1,497.00,0
9888444,1,171.00,2
12846535,1,333.00,4
10555006,1,1,000.00,3
4856303,1,279.00,28
4817789,3,1,497.00,0
6049903,1,116.00,29
6904296,1,132.00,9
12533349,2,20,072.00,0
10077730,3,1,140.00,0
7946513,1,450.00,2
9157822,1,186.00,6
6700035,1,147.00,22
9817870,1,178.00,14
5096926,1,597.00,0
14058977,1,93.00,0
10349327,1,109.00,1
2881011,1,318.00,15
4870278,2,985.00,1
14158173,1,403.00,0
10683907,1,248.00,16
4998629,1,372.00,78
10126567,1,496.00,3
11355120,1,171.00,9
5126181,2,876.00,22
4982313,1,419.00,3
8577027,1,403.00,13
7603774,1,302.00,1
10815099,1,620.00,0
4596961,1,427.00,2
5746504,1,101.00,36
1275137,2,861.00,12
4858902,1,147.00,73
6895151,1,597.00,3
2217527,2,1,497.00,0
5587724,1,101.00,54
233621,1,427.00,17
1669872,2,729.00,15
5158684,1,147.00,54
14239533,1,233.00,0
6788483,1,496.00,0
6664484,1,147.00,9
2524352,3,2,179.00,0
13265988,1,178.00,2
13266162,1,202.00,0
1017707,1,776.00,47
10410173,1,1,000.00,0
5410134,1,496.00,19
5015374,1,302.00,0
10639913,1,551.00,0
11070123,1,597.00,0
13570245,0,349.00,6
9930522,1,597.00,1
14278979,1,403.00,0
9799037,1,380.00,5
1688839,1,582.00,17
7227331,1,597.00,0
4281737,2,651.00,44
5767728,1,489.00,76
11700643,1,233.00,0
8356775,1,217.00,10
11093339,0,450.00,22
10598091,1,202.00,0
9520612,3,1,792.00,25
9242612,2,1,101.00,6
8439803,1,233.00,29
2377727,3,1,318.00,57
13042510,1,458.00,1
7718976,1,1,070.00,1
8917258,1,1,187.00,0
9454002,1,876.00,0
10307684,0,349.00,15
11094032,1,527.00,31
6195335,1,318.00,8
5210374,1,427.00,4
5007269,4,1,598.00,5
13022684,1,411.00,0
8491298,4,1,543.00,12
13334577,1,349.00,1
1825886,1,380.00,0
8577673,1,496.00,15
9488569,1,85.00,0
1688770,1,597.00,12
13226296,1,473.00,0
9290250,1,465.00,1
13455681,2,799.00,1
10253523,1,365.00,1
13605982,1,333.00,0
7764066,1,302.00,1
13266317,1,380.00,0
11647444,7,3,498.00,0
14207257,1,341.00,0
6195494,1,318.00,3
13699957,4,1,497.00,0
6982850,1,442.00,0
9605471,1,349.00,0
9159238,1,217.00,20
10504539,1,310.00,1
6295910,1,380.00,0
14010731,1,403.00,2
7047524,1,132.00,18
9309404,1,527.00,16
10094965,1,163.00,6
4253961,1,651.00,66
10276441,0,419.00,11
3557215,2,683.00,80
9634974,0,752.00,17
8294197,1,698.00,0
3344786,3,1,846.00,43
5136794,1,419.00,0
6949285,3,977.00,0
5607780,1,271.00,75
8375657,1,403.00,1
13366426,2,946.00,0
6803842,1,302.00,11
10553804,1,597.00,0
228510,1,698.00,15
10213873,1,326.00,7
12754555,1,403.00,1
890872,2,799.00,123
6983863,1,326.00,1
9982351,1,248.00,1
2983354,1,1,474.00,10
3458439,3,993.00,31
12585487,1,481.00,0
8440322,1,248.00,26
984533,3,977.00,154
2796212,1,752.00,16
13552159,1,419.00,1
12236770,1,1,000.00,0
2410454,1,543.00,28
11268776,1,349.00,1
2821296,1,551.00,0
6771089,1,349.00,33
9691504,1,543.00,1
672039,1,349.00,117
14207541,1,380.00,1
11880616,1,427.00,0
13847144,0,349.00,6
10368368,1,225.00,1
5254136,1,442.00,2
3689132,0,597.00,51
6295979,1,403.00,2
7440521,3,1,101.00,33
14025154,1,597.00,0
11493325,1,349.00,1
4779361,1,101.00,70
11725392,1,264.00,3
5361278,1,1,280.00,3
676286,1,527.00,4
5767737,1,450.00,100
7931794,1,419.00,45
9686309,1,217.00,1
9505478,1,496.00,16
11778475,0,434.00,36
6825985,1,302.00,2
8570893,1,310.00,16
8997590,2,931.00,11
9637496,0,450.00,46
8393146,1,225.00,37
9915146,1,450.00,0
