id,bedrooms,price,number_of_reviews
4005935,1,70.00,6
1691272,1,150.00,0
4133406,1,80.00,24
2817185,1,60.00,35
9153746,1,27.00,8
14867542,1,40.00,29
8177759,1,55.00,8
2805407,1,120.00,0
12694235,0,50.00,2
6540568,0,70.00,24
609174,1,120.00,0
5894003,1,82.00,96
16789104,1,30.00,1
17784335,1,42.00,1
3261850,1,50.00,5
4438049,1,63.00,10
11226955,1,70.00,79
14568199,1,80.00,0
248575,1,71.00,161
3308447,1,31.00,49
5267718,0,59.00,20
13430252,1,70.00,36
14198643,2,70.00,0
3874485,1,95.00,6
7452323,1,70.00,74
13983872,0,45.00,4
6792121,2,79.00,8
16381331,2,90.00,23
8480111,1,65.00,54
12236238,0,72.00,13
13444958,2,32.00,0
6398977,1,139.00,29
5716125,2,90.00,23
8660935,1,65.00,47
14209849,1,80.00,8
3369580,1,55.00,146
13857618,0,25.00,4
13837987,0,38.00,6
16671394,2,75.00,5
17811450,0,70.00,0
14823801,1,60.00,3
6930496,0,80.00,0
13888987,1,60.00,4
8363982,1,50.00,5
14329208,1,60.00,15
8359696,1,50.00,28
13050544,1,52.00,4
13759212,1,90.00,0
7356467,0,55.00,0
10003725,1,85.00,31
16594944,1,65.00,1
16504116,0,49.00,16
12383819,1,65.00,9
16895177,0,50.00,1
13278634,2,100.00,17
13204027,1,80.00,7
1688076,1,50.00,51
15507462,1,84.00,0
14938612,1,65.00,5
17009978,0,50.00,1
13057462,1,66.00,0
13602259,1,75.00,8
17692348,1,55.00,3
15987268,0,67.00,5
14080220,1,50.00,9
13091174,1,50.00,5
4267210,1,50.00,19
10352391,1,49.00,14
1391645,1,72.00,0
16683562,0,60.00,2
16628172,1,44.00,4
17920045,0,43.00,0
7658400,0,30.00,1
14566645,1,90.00,4
13613682,1,100.00,0
4259798,3,250.00,46
8796979,1,72.00,5
17081086,0,50.00,3
13421979,2,170.00,0
17822131,2,59.00,0
10586342,0,80.00,9
1381746,1,62.00,37
17537693,2,148.00,0
16250174,1,79.00,13
2186702,1,68.00,19
9408779,1,130.00,0
7275231,2,150.00,3
2834188,1,80.00,25
13426123,1,65.00,7
17951083,3,210.00,0
17599099,1,75.00,0
8804941,0,39.00,28
17840264,1,70.00,5
16197649,1,98.00,0
14619417,0,30.00,9
11764434,1,55.00,1
13359432,2,130.00,1
14702872,0,48.00,3
12840307,1,150.00,6
6803903,1,100.00,0
16373883,1,65.00,6
12838851,1,59.00,33
1380494,1,90.00,0
17469698,1,48.00,2
13218923,0,45.00,3
17973695,1,55.00,0
10086549,1,70.00,8
17917210,1,85.00,0
7466328,0,32.00,0
8346280,1,40.00,18
13476245,0,25.00,0
17535535,0,40.00,1
6964921,0,30.00,13
6615895,1,65.00,0
11728897,1,40.00,23
14534284,0,50.00,2
13936663,0,78.00,1
12641545,1,55.00,13
4849159,2,109.00,23
14087939,3,120.00,4
4103740,2,290.00,34
13588970,2,90.00,0
13916664,2,150.00,0
2078827,1,75.00,70
5352089,1,35.00,31
13510574,2,115.00,0
17365752,1,60.00,1
520344,1,100.00,7
16969677,1,100.00,0
3516784,2,135.00,75
4904820,1,72.00,8
15505866,0,35.00,1
12697403,1,60.00,0
1307417,1,70.00,16
9949206,0,55.00,35
16945503,1,119.00,0
9938717,1,55.00,2
1962776,2,90.00,82
1556428,1,60.00,15
9487744,0,50.00,0
11316908,1,65.00,5
2692828,0,56.00,58
13457474,1,69.00,17
16238522,1,40.00,2
13891504,0,38.00,2
16183057,1,65.00,0
12133185,2,75.00,0
5463117,1,55.00,3
4299454,2,85.00,8
11497178,0,49.00,41
15658423,1,75.00,0
7947454,0,50.00,5
12219168,1,70.00,11
786324,1,85.00,63
3520535,1,69.00,0
7203420,0,40.00,5
8872329,0,35.00,0
16360165,1,45.00,15
6999087,1,40.00,0
11526439,2,115.00,0
15830565,1,120.00,15
13778498,2,240.00,10
9235101,1,65.00,0
12703608,1,40.00,2
4250873,0,70.00,23
16941469,1,99.00,1
13821133,1,69.00,4
11095978,1,90.00,0
3891859,1,45.00,81
13354122,2,50.00,0
16752885,1,55.00,0
14263855,1,60.00,1
12704407,0,108.00,18
17934188,1,50.00,0
17694679,2,80.00,1
13930017,2,220.00,0
380500,1,73.00,44
13661550,2,69.00,0
16237334,4,400.00,0
2047971,3,210.00,80
18053946,1,59.00,0
13034381,0,65.00,0
10216347,3,115.00,1
13863496,1,30.00,0
15105481,0,80.00,1
14797078,1,39.00,14
16890747,0,78.00,1
1304493,1,45.00,18
