id,bedrooms,price,number_of_reviews
13534267,1,40.00,23
13115576,3,175.00,31
17024098,1,399.00,0
9380025,1,49.00,23
16188511,1,40.00,2
11348838,1,175.00,1
14124147,1,90.00,2
5719167,1,70.00,0
14435456,1,49.00,7
14065855,1,70.00,33
16336008,1,50.00,0
10781837,1,107.00,0
9946233,1,55.00,63
7046278,1,60.00,45
11502727,0,95.00,43
15238288,1,39.00,7
427077,1,110.00,254
837881,1,23.00,3
17009519,1,120.00,0
4828017,1,45.00,0
3703959,1,55.00,78
10257579,1,65.00,21
6309046,3,240.00,2
14664880,1,70.00,5
13492042,1,65.00,1
10896559,2,107.00,48
15156417,1,40.00,3
2966722,4,130.00,2
8651971,1,118.00,13
5162175,1,60.00,76
13731026,1,70.00,1
13862105,1,15.00,0
16565466,1,60.00,1
11273430,1,60.00,34
16876772,3,125.00,0
10442278,3,110.00,0
16451555,1,89.00,1
12502253,1,46.00,27
3856095,1,69.00,55
17040659,3,250.00,1
17007894,2,550.00,0
14468372,2,120.00,14
16687321,1,69.00,2
7472377,2,120.00,93
13632786,2,172.00,44
14759629,1,80.00,25
13291099,1,49.00,6
15025447,1,75.00,19
16583959,1,32.00,1
15914552,2,200.00,2
14288199,1,65.00,11
9254452,1,60.00,21
6620493,1,60.00,4
6718806,1,75.00,30
1770848,1,83.00,56
9454932,2,99.00,112
12551534,1,45.00,1
11269403,2,110.00,58
12436876,1,80.00,1
10421649,1,40.00,4
2545217,2,45.00,51
14960022,1,80.00,4
6294418,3,149.00,114
6275307,1,80.00,105
15879066,2,160.00,1
1983907,2,160.00,4
16336306,1,21.00,0
13764017,1,50.00,20
13272493,4,400.00,25
16942522,2,79.00,0
11519424,1,100.00,7
13813187,1,75.00,2
17008072,1,100.00,0
13093610,3,220.00,28
15467987,1,100.00,5
8439244,1,120.00,67
2033724,1,50.00,73
13174237,1,95.00,5
17008098,2,160.00,0
8750563,1,108.00,19
13796842,1,55.00,6
16498941,2,40.00,6
8308211,1,130.00,3
12617204,2,76.00,7
14521997,1,25.00,13
8521217,2,150.00,12
3427244,3,210.00,0
16565771,1,30.00,0
8661933,2,300.00,19
14681617,2,99.00,6
13583894,1,70.00,1
17040915,1,41.00,1
16451095,1,55.00,1
9537054,2,250.00,0
7636508,1,50.00,8
16975397,2,45.00,0
13813290,1,85.00,7
16401965,1,100.00,0
9029155,1,106.00,58
7255645,2,250.00,8
6966196,2,89.00,1
12617275,2,71.00,1
9881149,1,56.00,24
3540544,1,50.00,0
4310584,2,54.00,54
6979849,2,110.00,70
3378102,1,95.00,17
7276073,2,140.00,127
16385623,1,49.00,5
16255930,1,70.00,3
16189035,2,98.00,1
8128084,1,65.00,92
15788989,1,40.00,14
12699251,2,300.00,5
14681723,1,75.00,0
10339957,3,300.00,8
7374435,1,52.00,116
14141058,2,260.00,3
4851325,1,70.00,12
11814532,1,70.00,0
13682310,3,450.00,5
15337097,2,107.00,7
11945613,3,250.00,0
17155727,1,59.00,0
13485714,1,58.00,5
16942743,1,130.00,0
13993624,1,30.00,16
7194268,1,100.00,0
7554718,1,43.00,1
9422501,1,65.00,1
6637187,1,89.00,162
12207784,1,75.00,12
10488777,1,70.00,0
11994815,1,70.00,2
14141103,1,30.00,37
11601585,1,100.00,57
13027020,1,135.00,14
13092558,1,30.00,12
8996553,3,650.00,29
12911400,1,70.00,10
17249913,2,130.00,0
11765464,1,99.00,5
1066719,2,130.00,12
16156397,1,45.00,2
15320818,1,45.00,4
4490983,1,130.00,50
15697664,2,120.00,0
13937362,1,40.00,1
16893704,1,75.00,2
585181,1,32.00,54
11716377,1,100.00,0
9111307,5,750.00,12
9750299,1,70.00,0
15107878,1,90.00,7
13585175,1,29.00,52
13342346,1,32.00,8
16172864,1,100.00,0
14534460,1,90.00,6
3491651,1,55.00,7
1345328,1,45.00,117
15419208,1,103.00,2
3622736,2,130.00,4
14813014,1,80.00,3
14245311,1,40.00,20
1902414,1,63.00,72
7948103,2,200.00,124
10955747,1,71.00,48
14796635,1,110.00,13
14461924,1,800.00,42
16762730,1,80.00,0
16598898,1,30.00,3
3377016,1,138.00,2
14501755,1,100.00,8
9877140,1,75.00,24
2770813,1,99.00,34
14747538,1,79.00,6
6136125,3,200.00,121
8161178,1,33.00,8
1345435,1,42.00,20
6670240,1,104.00,39
